"stem.age","genus"
19.698398,"Cattleya"
19.698398,"Masdevallia"
22.885499,"Corallorhiza"
23.912718,"Phalaenopsis"
21.558405,"Cymbidium"
12.433219,"Erycina"
12.433219,"Oncidium"
30.9145,"Platanthera"
30.9145,"Habenaria"
66.767913,"Drakaea"
66.767913,"Rhizanthella"
13.767311,"Ludisia"
13.767311,"Goodyera"
50.309834,"Borya"
42.754695,"Blandfordia"
22.384829,"Neoastelia"
22.384829,"Astelia"
29.483824,"Lanaria"
12.019237,"Hypoxis"
5.374188,"Molineria"
5.374188,"Curculigo"
27.74469,"Cyanella"
27.74469,"Cyanastrum"
43.623889,"Crocosmia"
33.300941,"Sisyrinchium"
33.300941,"Iris"
51.958494,"Xeronema"
17.811191,"Dianella"
17.811191,"Phormium"
28.687401,"Hemerocallis"
28.687401,"Johnsonia"
16.687016,"Eremurus"
16.687016,"Aloe"
39.185434,"Agapanthus"
36.333652,"Allium"
23.685438,"Crinum"
11.420723,"Lycoris"
11.420723,"Narcissus"
5.447886,"Phycella"
5.447886,"Traubia"
4.337333,"Rhodophiala"
4.337333,"Amaryllis"
5.139353,"Zephyranthes"
20.883503,"Chlorophytum"
11.921254,"Hosta"
8.765334,"Agave"
8.765334,"Yucca"
9.566213,"Hesperaloe"
9.566212,"Chlorogalum"
23.669333,"Drimia"
23.669333,"Albuca"
32.620178,"Brodiaea"
28.18693,"Cordyline"
28.18693,"Eustrephus"
32.590364,"Lomandra"
28.911559,"Eriospermum"
7.488706,"Polygonatum"
7.488706,"Disporopsis"
9.33176,"Campylandra"
7.126234,"Ruscus"
7.126234,"Maianthemum"
7.677759,"Nolina"
7.927651,"Peliosanthes"
3.88138,"Sansevieria"
3.88138,"Dracaena"
31.963241,"Asparagus"
61.71937,"Doryanthes"
63.936697,"Wachendorfia"
63.936697,"Anigozanthos"
13.475219,"Eichhornia"
11.625468,"Pontederia"
11.625468,"Monochoria"
91.340644,"Philydrum"
47.930288,"Floscopa"
30.655781,"Belosynapsis"
30.655781,"Tradescantia"
81.98578,"Hanguana"
54.127601,"Musa"
39.954875,"Orchidantha"
8.986291,"Strelitzia"
8.986291,"Ravenala"
51.946208,"Heliconia"
23.561895,"Phrynium"
23.561895,"Maranta"
0.852776,"Cheilocostus"
0.852776,"Costus"
8.785159,"Etlingera"
8.785159,"Renealmia"
9.557158,"Globba"
8.414268,"Hedychium"
7.817683,"Curcuma"
6.859769,"Zingiber"
6.859769,"Kaempferia"
8.28254,"Caulokaempferia"
37.190097,"Typha"
37.190097,"Sparganium"
19.44173,"Brocchinia"
11.934938,"Navia"
8.725382,"Fosterella"
8.725382,"Pitcairnia"
7.589073,"Puya"
4.411252,"Ananas"
4.411252,"Neoregelia"
46.342909,"Rapatea"
46.342909,"Potarophytum"
93.797794,"Thurnia"
63.692194,"Mapania"
53.061768,"Lepidosperma"
34.006317,"Carex"
34.006317,"Cyperus"
78.848144,"Juncus"
64.978485,"Syngonanthus"
64.978485,"Eriocaulon"
80.730766,"Xyris"
80.730766,"Abolboda"
55.839278,"Centrolepis"
20.641815,"Elegia"
20.641815,"Thamnochortus"
99.374281,"Flagellaria"
77.336996,"Joinvillea"
50.221469,"Anomochloa"
50.221469,"Streptochaeta"
62.860154,"Pharus"
56,"Puelia"
20.475102,"Aristida"
20.475102,"Sartidia"
13.653952,"Thysanolaena"
13.653952,"Centotheca"
17.383734,"Lecomtella"
15.928665,"Coleataenia"
6.769352,"Zea"
5.614192,"Chrysopogon"
5.614192,"Eriochrysis"
4.576835,"Pogonatherum"
4.051093,"Sorghum"
1.797621,"Miscanthus"
1.797621,"Saccharum"
5.606472,"Coix"
4.548716,"Microstegium"
4.548716,"Cymbopogon"
14.599097,"Digitaria"
13.291053,"Alloteropsis"
13.291053,"Echinochloa"
7.138217,"Thyridolepis"
7.138217,"Neurachne"
11.880277,"Panicum"
6.607216,"Cenchrus"
6.607216,"Setaria"
11.15547,"Brachiaria"
13.544592,"Eriachne"
13.544592,"Isachne"
24.682176,"Monachather"
6.626874,"Phragmites"
6.626874,"Hakonechloa"
20.721698,"Elytrophorus"
7.290693,"Tenaxia"
7.290693,"Danthonia"
12.242291,"Chionochloa"
24.378939,"Centropodia"
18.147916,"Neyraudia"
9.56385,"Sporobolus"
9.56385,"Zoysia"
10.642575,"Distichlis"
10.642575,"Bouteloua"
10.955017,"Hilaria"
11.343336,"Triodia"
6.538628,"Astrebla"
6.359212,"Eleusine"
6.359212,"Chloris"
9.345638,"Uniola"
9.345638,"Eragrostis"
29.920224,"Brachyelytrum"
22.618593,"Phaenosperma"
21.660441,"Melica"
18.384622,"Diarrhena"
18.115209,"Brachypodium"
8.847157,"Bromus"
6.773534,"Hordeum"
3.396316,"Secale"
1.717676,"Triticum"
1.717676,"Aegilops"
5.722684,"Trisetum"
5.722684,"Avena"
7.657592,"Phalaris"
7.657592,"Torreyochloa"
4.289689,"Ammophila"
4.289689,"Agrostis"
8.036798,"Briza"
6.205445,"Hierochloe"
6.205445,"Anthoxanthum"
7.182577,"Phleum"
7.182577,"Poa"
9.593433,"Puccinellia"
8.699282,"Dactylis"
8.699282,"Helictochloa"
8.193578,"Festuca"
8.193578,"Lolium"
8.891744,"Deschampsia"
9.329196,"Oryzopsis"
6.816032,"Stipa"
6.816032,"Ampelodesmos"
7.525562,"Piptochaetium"
4.480558,"Ampelocalamus"
1.752269,"Gelidocalamus"
1.752269,"Ferrocalamus"
2.306407,"Arundinaria"
1.59418,"Pseudosasa"
0.168198,"Oligostachyum"
0.074156,"Pleioblastus"
0.074156,"Indosasa"
0.242886,"Acidosasa"
3.048941,"Indocalamus"
2.526251,"Chimonocalamus"
2.526251,"Gaoligongshania"
0.310939,"Phyllostachys"
0.310939,"Fargesia"
0.505976,"Yushania"
2.037094,"Thamnocalamus"
0.750023,"Dendrocalamus"
0.750023,"Neohouzeaua"
1.702695,"Bambusa"
6.30137,"Hickelia"
5.17085,"Neololeba"
5.17085,"Greslania"
11.84824,"Chusquea"
2.897668,"Otatea"
2.897668,"Olmeca"
3.437972,"Guadua"
17.435603,"Buergersiochloa"
11.61133,"Raddia"
10.583142,"Olyra"
10.583142,"Lithachne"
13.838236,"Diandrolyra"
16.381677,"Pariana"
12.337463,"Potamophila"
10.192477,"Rhynchoryza"
10.192476,"Zizania"
12.672456,"Chikusichloa"
14.159065,"Leersia"
14.159065,"Oryza"
32.379684,"Ehrharta"
59.317714,"Ecdeiocolea"
59.317714,"Georgeantha"
116.650316,"Mayaca"
25.211827,"Baxteria"
25.211827,"Kingia"
22.868239,"Calectasia"
22.868239,"Dasypogon"
8.098036,"Eugeissona"
4.282444,"Salacca"
3.892796,"Metroxylon"
3.033295,"Calamus"
3.033295,"Pigafetta"
6.035397,"Mauritia"
6.035397,"Eremospatha"
15.449088,"Nypa"
5.015678,"Sabal"
2.862278,"Leucothrinax"
2.862278,"Trithrinax"
8.002474,"Phoenix"
4.336952,"Pritchardia"
4.336952,"Colpothrinax"
2.266084,"Brahea"
2.266084,"Chamaerops"
2.542506,"Serenoa"
2.542506,"Acoelorrhaphe"
4.170202,"Washingtonia"
2.919502,"Chuniophoenix"
2.919502,"Tahina"
6.142042,"Corypha"
3.008124,"Borassodendron"
3.008124,"Lodoicea"
3.668316,"Bismarckia"
3.9389,"Caryota"
2.94455,"Wallichia"
2.94455,"Arenga"
6.846018,"Phytelephas"
6.846018,"Pseudophoenix"
8.005375,"Ravenea"
9.19855,"Chamaedorea"
8.468028,"Podococcus"
4.662205,"Veitchia"
4.662205,"Areca"
6.701681,"Elaeis"
5.441961,"Syagrus"
5.441961,"Cocos"
18.910664,"Warburgia"
18.910664,"Canella"
16.207231,"Drimys"
16.207231,"Pseudowintera"
35.472582,"Peperomia"
35.472582,"Piper"
35.446481,"Houttuynia"
35.446481,"Saururus"
98.009086,"Saruma"
98.009086,"Aristolochia"
4.955378,"Chimonanthus"
4.955378,"Calycanthus"
21.897143,"Idiospermum"
78.582,"Siparuna"
30.878571,"Gomortega"
18.291267,"Laurelia"
18.291267,"Atherosperma"
69.994486,"Cryptocarya"
62.591546,"Neocinnamomum"
62.591546,"Cassytha"
5.474579,"Litsea"
5.08697,"Lindera"
5.08697,"Neolitsea"
5.522074,"Actinodaphne"
2.693558,"Sassafras"
2.693558,"Cinnamomum"
4.591816,"Persea"
6.867947,"Machilus"
62.960939,"Gyrocarpus"
37.708188,"Hernandia"
37.708188,"Illigera"
36.683493,"Hedycarya"
36.683493,"Peumus"
0.379068,"Horsfieldia"
0.379068,"Myristica"
6.558826,"Knema"
97.697782,"Eupomatia"
13.200371,"Uvaria"
13.200371,"Fissistigma"
32.017674,"Annona"
10.720353,"Alphonsea"
9.95081,"Polyalthia"
9.95081,"Desmos"
16.729564,"Liriodendron"
16.729564,"Magnolia"
134.337118,"Austrobaileya"
125,"Trimenia"
44.118754,"Kadsura"
44.118754,"Illicium"
56,"Dioon"
42.912219,"Ceratozamia"
40.942816,"Stangeria"
40.942816,"Zamia"
36.789092,"Macrozamia"
33.9,"Lepidozamia"
33.9,"Encephalartos"
44.256422,"Bowenia"
272.95,"Cycas"
56.036549,"Cedrus"
27.208612,"Abies"
27.208612,"Keteleeria"
32.964174,"Pseudolarix"
14.278482,"Tsuga"
14.278482,"Nothotsuga"
28.684099,"Larix"
28.684099,"Pseudotsuga"
120.523845,"Cathaya"
118.5,"Picea"
118.5,"Pinus"
157.3,"Araucaria"
17.24541,"Wollemia"
17.24541,"Agathis"
76.716467,"Halocarpus"
66.631343,"Phyllocladus"
66.631343,"Pherosphaera"
67.997949,"Parasitaxus"
52.56256,"Manoao"
52.56256,"Lagarostrobos"
15.489705,"Prumnopitys"
15.489705,"Sundacarpus"
76.323538,"Saxegothaea"
43.39154,"Acmopyle"
12.983931,"Nageia"
12.983931,"Retrophyllum"
20.278442,"Podocarpus"
25.639723,"Dacrycarpus"
10.363091,"Dacrydium"
10.363091,"Falcatifolium"
64.439717,"Microcachrys"
241.3343,"Sciadopitys"
106.252096,"Cephalotaxus"
40.590181,"Taxus"
0.393383,"Pseudotaxus"
0.393383,"Austrotaxus"
35.705496,"Torreya"
35.705496,"Amentotaxus"
163.5,"Cunninghamia"
111.194906,"Taiwania"
92.308202,"Athrotaxis"
26.48942,"Sequoiadendron"
26.48942,"Metasequoia"
38.067521,"Pilgerodendron"
19.583557,"Diselma"
19.583557,"Widdringtonia"
12.842317,"Neocallitropsis"
12.842317,"Callitris"
39.498762,"Austrocedrus"
43.041661,"Papuacedrus"
59.2,"Thuja"
59.2,"Thujopsis"
15.964106,"Fokienia"
15.964106,"Chamaecyparis"
19.797743,"Calocedrus"
10.349733,"Microbiota"
10.349733,"Platycladus"
17.118033,"Tetraclinis"
13.190397,"Cupressus"
13.190397,"Juniperus"
16.886979,"Cryptomeria"
10.115728,"Glyptostrobus"
10.115728,"Taxodium"
165.434684,"Ephedra"
132.718255,"Welwitschia"
132.718255,"Gnetum"
313.945433,"Ginkgo"
